,Unnamed: 0,titleId,nom,star_point,star_person,comment1,comment2,comment3,comment4,comment5,comment6,comment7,comment8,comment9,comment10,comment1e,comment2e,comment3e,comment4e,comment5e,comment6e,comment7e,comment8e,comment9e,comment10e
10,27432,703630,69,9.99,13288,헉 린다 진짜 죽은 거 맞네요... 숙주가 되면 원래 자아는 없어지니까...,아니라고 해줘....사실 린다도 엘사처럼 왹져랑 서로 공생하는데 죽을까봐 연기하는 거라고 해줘...... ,아 미친 이거 진짜 린다사제설 찐이였잖아,린다가 알파시에 있어서 교황이 엘사에게 해답을알고싶으면 알파시로 오라고 했나보네요!,"린다 지금 모습 보면 멘탈 깨질사람 모음
엘사: 설명 필요 없음
센: 어딜가도 성공할거라고 했는데 그 성공이 아니잖니
제니퍼: 본적있어 그런눈빛이 있었는데요, 없었습니다","리지 어글리후드 그냥보내줘서 끔살 당할줄알았는데 어떻게든 살았내...
근데 세라가근처에 있는데 세레,성수 애기 한걸보면 지금끔살 당해도 할말없는데...",뭐야 알파시랑 쎄타시랑 사제복 생긴게 좀 다르네요. 지역마다 다른건가,"클로이랑 엘사랑 나이 17로 같은거 보니깐 클로이 진짜 린다 맞는듯 ㅜㅠㅠㅜㅜㅜㅜㅜ 린다야 보고싶었어 우으ㅇ우 ㅜㅜㅜㅜㅠ  자아만 잃지 말아줘요 ,,",추기경은 저때 찍혔는데 어떻게 추기경까지된거임 어?? 마야도 같이 사제하고 주교했는데 왜 마야는 추기경 안된거야 그렇게까지 물러터지지도 않았는데,일단 스토리상 린다(클로이)VS엘사(어글리후드) 나온다 한표,True,False,False,False,True,True,False,True,False,True
11,23427,685460,68,9.99,15326,작가 님 몸 조심하세요ㅠㅠㅠㅠㅠ 산신령도 죽지 마요ㅠㅠㅠㅠㅠㅠㅠ 내가 인정할 수 있능 산신령은 당신 한 명밖엔 없으세여ㅠㅠㅠㅠㅠㅠㅠㅠ,뭐야뭐야 사망플래그로 가지마ㅠㅠ,"이거 ""난 너뿐이야"" 잖아요 ㅠㅠ ㅠ ㅠㅠ ㅠ ㅠㅠㅠㅠ",물의 신은 까다롭다죠,"내가 허락한 산신령은 우암밖에 없다는건 우암이 그만큼 무심에게 큰 자리를 차지하고 있고, 우암은 그걸 알면서도 왜애ㅐㅐㅐ 왜냐고!! ㅠㅠㅠㅠㅠ 흑흑 우암.. 사망플래그 안돼요..ㅠㅠ",작가님이 아프니 산신령도 아픈가보네요 아프지마요 둘다,근데 이무기 진짜 용되면 아주 아름답지 않을까..?,아 진짜 불안하게 왜 자꾸 사망 플래그가 뜨나요... 제발 우암과 강유가 행복하게 계속 사는 걸 보고 싶단 말이에요 ㅜㅜ,"막컷 왜 이렇게 아련하냐?
그리고 강유 예쁘다",어머어머 역시나 여기는 늘 믿고 봅니다. 작붕없이 애들이 너므 이뻐여ㅠ 예쁘게 보다가 청천벽력인것 마냥 작가님말씀보고 당황했습니다. 작가님....? 아프시면 무리하는게 좋지 않은거에요ㅠㅠ 쉬셔야죠ㅠㅠ 언제나 감사합니다! 제가 사랑하는거 아시죠?,True,False,False,True,False,True,True,False,False,True
12,24511,650305,111,9.99,37204,다리가 4개인 치킨은 혁신이다.,정말 이런 만화를 돈안내고 볼수있는거에 항상 감사한다 분량 너무지린다,"진짜 이 만화는 위로 올라가야되는데...
정각 업데이트
탄탄한 스토리
오버 분량
다양한 장르 모음
웹툰 중 최고는 이거라 생각함...",이게 왜 top3 안드가냐,"와 빠르 말빨 솜씨에 감탄하고 만화 거의 다 봤겠지 라는 생각으로 스크롤을 봤는데 반도 안봤음; 
분량 실화입니까...?",황요 건들면 비녀단 너흰 추이한테 전멸당할꺼다,"사실 보면 빠르가 크게 변하진 않았음. 아직도 자기 이익과 자신의 안위가 제일 우선시 되지만 지금 생각해보면 다들 빠르 첨 나왔을때 ""아 쟤 너무 싫다. 산군 다시 돌려줘요 ㅠㅠ"" ""산군에 비해 너무 비열한데??""""너무 약한거 아님?"" 등등 안좋은 말들만 대부분이였는데 어느새 다들 빠르 매력에 빠지고 있음.. 진짜 적들도 하나 같이 매력있었는데 작가님은 진짜 캐릭터 몰입도랑 개성 살리는거는 진짜 최고인듯... ㅠㅠ!!!",설마 목욕만 하겠어?,인간들은 짐승만도 못한놈이라고 하고 짐승들은 인간만도 못한놈이라고 하네ㅋㅋㅋㅋㅋ,삼촌도 작은 산의 왕노릇 정도는 할수 있는데.. 무커에 대한 의리로 무케 돌보고 있다는것... 그리고 빠르의 말에 반박하지 못하는 안타까움...,True,True,True,False,False,False,True,False,False,True
13,24408,650305,8,9.99,42806,다 필요없다 졸귀,산군도 어렸을때 아픈상처가 있었는데 그것 때문에 강해진듯 아마 추이가 종족 멸족시킨것 같은데 그런거 다필요없고 산군어릴때랑 이랑사 졸귀인듯 ㄷㄷ,추이가 목에 상처를 입은게 한 삼년 됬다했죠? 아마 주인은 추이랑 싸우면서 목에 상처를 입히고 죽었을겁니다 그러니까 산군한테 자신의 아들인 아랑사를 부탁한거구요 그래서 산군도 목숨걸고 아랑사를 지키는거구요 뭐..대충 이런 내용같은데..,아아... 호랑이랑 결혼하고싶다...?,아랑사 아빠 졸귀.... 츤데레네 츤데레,전편에 산군이 찔린거 술법쓰다가 장기들이뒤틀려서 중요장기는 안맞고 살수있을것같다는 추리를해보았다,"사부의 눈만 노랗고 산군에게 무두리의 술법을 가르쳐줬다고 하니 사부의 정체는 아무래도 용인것 같습니다. 그리고 아랑사의 엄마보고 진짜 여우였지, 라고 하는 걸 보아 신령급의 여우나 둔갑이 가능한 여우- 그러니까  구미호 같은 것이 아랑사의 엄마일 수 있을 것 같습니다. 그렇다면 나중에 아랑사가 아빠에게서 받은 힘 외에 변수로 영웅적 잠재력의 요소가 되어 전개를 더 흥미진진하게 만들어 줄 수 있을 거 같습니다.",귀욤,"아랑사 우물거리는거 안귀여움????
산군볼에다가 우물우물 안귀여움???
귀염터지는데...","그러고 보니까 초반에 그말이 나왔네요 ""죽은 옛 주인 외에는 통제가 불가능 한놈입죠"" 그리고는 추이한테 옛 주인 말을 할수 없다는거 보니까 추이상처가 산군 옛 주인 신령 때문에 생긴것같네요",True,True,True,True,True,True,True,True,True,False
14,24696,651673,58,9.99,27838,내 세포들불쌍....웜홀이있다는것도 모르고있겠지,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 응큼이 혀좀 놀리나봐,멍하니 넘기다가 심장 떨어질뻔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이런 미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 얜 뭐 이렇게 말이 거칠어ㅋㅋㅋㅋㅋㅋㅋㅋ 사랑세포가ㅋㅋㅋㅋㅋㅋ,미친..웅이왤케섹시해,계산안됌ㅋㅋㅋㄱㅋㅋ,목숨걸만큼 소중한여자인건가,와 작가님 아이디어 진짜 짱이다 ㅎㄷㄷ,웅이랑 유미랑 키스한 장면 3초이상 자세히 본사람 눌러라,뒤에서 그러지맠ㅋㅋㅋㅋㄱㅋ,True,False,True,False,False,False,True,True,False,True
15,27288,720121,229,9.99,10395,크 정이 대학애들 적당히 끊어내는거 넘 통쾌,학교애들 자연스럽게 유정한테 뜯어내는 거 내가 다 짜증난다.. 지들이 사는 것도 아니면서 카페가자 회식하자 족보달라 평소에는 군말 없이 해줬는데 이제는 안 통하니까 달라졌다고 수군거리는 거 정말 ㅋㅋ,(뇌리속에지나가는개노답남자새끼들),"ㅋㅋㅋㅋㅋㅋ그래 설아 남친 자랑 빡세게 해줘야지
변했으니깤ㅋㅋㅋㅋㅋㅋ",인하 소매접어줄 때 표정보니까 역시 니가 인호랑 남매 맞구나ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,앟 인하야 왜 그르케 웃어.. 우리 아영이 착한애야 건들지 마라조....,저새끼는 백인호와 설이가 있을때 백인호에게 먼저 시비를 털며 과거를 들먹이던 유정 밥 최성조입니다,어우 인하가 소매 접어주는 부분 존나 심장 떨리네ㅋㅋㅋ예쁜 언니의 훅 들어오는 스킨십(?)+순수한 행동이 아니라는 걸 아는데서 오는 긴장감 콤보 오진다 엄청 두근거려,유정 설이가 다른거라해주고난뒤 아버지한테도 동기들한테도 딱자를줄알게된듯,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ변했다면섴ㅋㅋㅋㅋ완전 콧대 세우고 대박 자랑한다며 설아 ㅋㅋㅋㅋㅋㅋㅋ,True,False,False,False,True,False,True,True,True,True
16,27155,720121,96,9.99,14074,지금이 벌써 2019년인데 아직도 호모포비아가 있네 동성애는 생태계에서도 빈번하게 일어나는 일이지만 호모포비아는 병임ㅇㅇ,호모포비아는 병이에요 안타까워라 꼭 치료받으시길 :),동성애가 병이라는 사람들 머리가 더 병인 거 아님?,허조교 결국 저걸 말해버리네 저러면 유정도 허조교가 학생 카드훔쳐썼다고 말하고다녀도 할말없지않나,동성애혐오가 취향차이라는 게 말이 되냐 ;; 생각 없는 거 존나 티 냄,아니 지가 잘못해서 정이가 레포트 잃어버린척 하자로 퉁친건데 지가 무슨피해자야 ㅋㅋㅋㅋ난 진짜 이편볼때마다 허조교 존나 마음에안들음 ㅋㅋㅋㅋ그니까 애초에 남의 지갑을 겁도 없이 왜 훔쳐 아오.. 왤캐 나예민해졌지;,뭘 어떻게 생각하면 동성애가 병이라는 논지까지 가게되는거임??  뇌피셜 몇수십개 거친거같은데,"호모포비아는 질병이 맞고 포비아라는 것 자체가 정신질병입니다
동성애를 이해는 하지만 꺼려하고 싫어하는 건 취향이여도
동성애는 사라져야 해, 더러워, 정상이 아니야 라는 혐오는 호모포비아이고 질병입니다
근데 다들 그게 병이라는 것에 되게 반응이 격한데 정신질병은 잘못도 아니고 이상한 게 아닙니다. 포비아는 공포증, 혐오증입니다
히스테리의 일종이고 트라우마로 남은 것일 수도 있죠
인식이 다를 뿐입니다
허나 동성애는 더러운 것도 잘못된 것도 아닙니다 그걸 더럽다 인간이 아니다 라고 하는 게 잘못된 것도 맞고요 워낙 이성애자가 정상이라고 들어왔고 그게 당연하다고 교육을 받았기에 어찌보면 고정관념이고 그럴 수도 있는 거지만 그렇다고 그게 동성애를 욕할 수 있는 권한은 아닙니다
누구도 그걸 욕하고 비난할 수 없습니다
예를 들면 친구가 닭발을 좋아해요 근데 저는 닭발을 싫어해요 그럼 제가 친구를 혐오하고 친구가 닭발을 좋아하는 것을 욕할 수 있을까요? 동성애는 그런 당연한 취향일 뿐 입니다",ㅋㅋㅋㅋ 소아성애랑 동성애 동일시하는 생각없는 사람들도 있네 ㅋㅋㅋㅋㅋ ㄱㅇㄱ,아 밑에 댓글 진짜 싫어 호모포비아 신고하는 기능은 없나 진짜;,True,False,False,False,False,False,False,False,True,False
17,8299,702672,108,9.99,18438,이제 사진 없으면 섭섭해...,아 진짜 너무 귀여우ㅜ어어어어,ㅋㅋㅋㅋㅋㅋㅋ표정이 너무 사악한데 기여워♡,그래도 해피엔딩,"근데 고양이 발소리 진짜 주의해서 듣지 않는 이상 아무 소리도 안나요... 고양이 키웠을 때 아무 생각 없이 뒤돌면 냥이 있던 적이 많아서 그때마다 깜짝 놀랐었어요. 한번은 밤에 불 끄고 문 열어놨는데 핸드폰 하다가 뭔가 이상해서 앞에 봤더니 냥이 있어서 순간 ""헉!"" 이러면서 놀랐고 냥이는 그 소리에 같이 놀라서 스프링처럼 튀어 올랐습니다ㅋㅋ 그러고는 아무 일 없었다는 듯이 나가더라구요",전적으로 재구를 들이셔야합니다 홍구님,작가님이 패러디는 문제가 된다고 하시네요 !!,헉 실사 심쿵ㅠㅠㅠㅠㅠ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ야 홍구야ㅠ 너 얼굴보다 작은애를ㅠㅠ,아ㅠㅠㅠㅠㅠㅜ이런 실사 너무 조아요 작가님,False,True,True,True,True,True,False,True,True,True
18,8094,695321,42,9.99,17918,요괸줄 알았더니 정괴였어...,중2병 걸린 할배,탑 꼭대기로 날아갈 줄 알았는데 일층 바로 깨부수네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,그냥 한국에 오세요.,이 새끼도 제 정신이 아니네,어 저 요괴 중국 민담 <백사전>에 나오는 뱀 아닌가요? 허선과 사랑에 빠졌지만 법해에 의해 봉인되게 되는....,"바를 정 + 괴수 괴 = 정괴 (정직한괴물)
요물 요 + 괴수 괴 = 요괴 (질이 나쁜괴물)
입니다
출처- 게이버백과사전",저 뱀처자는 중국 4대 전설인 <백사전>의 여주 '백소정'으로 천년을 수련한 백사인데 인간세상의 아름다움에 빠져 놀러왔다가 중국 서호에서 갑자기 내리는 소나기를 피하다 위에 언급 된 '허선'이란 남자와 마주쳐 사랑에 빠지고 둘이 살다 어느 한 스님이 요괴임을 알아채고 서호에 있는 탑에 가두게 됩니다. 그 탑이 뇌봉탑 이구요. 지금 만화에서 나오는게 그 전설의 인물과 장소가 맞는거 같네요 :),아니 그러면 법구 하나씩 꺼낼때마다 손가락 깨물어야 되는건가ㅠㅠㅠㅠㅠㅠㅠㅠ보기만 해도 아픈데...,"""칠층탑으로 가자""→""칠층탑이다""
묘하게 웃곀ㅋㅋㅋㅋ",False,False,True,True,False,True,False,True,False,True
19,3416,713581,120,9.99,9036,진짜 저런 남자 있으면 소원이 없겠다....,진짜 한마디한마디 주옥 같네^^,말을 너무 잘해서 보는사람도 설레게 만드는 갓지훈~,아니 우리 유리 왜 못까서 안달이야 얘들아...?,지훈이 이목구비가 내 미래보다 뚜렷하다,설마..윤재랑 삼각관계??,작가님... 이렇게 훅 들어오시면 .. 어,남자가 봐도 반하겠네,얼굴도 잘생겼는데 말 까지 이쁘게하네 이러니깐 반할수밖에없지,뭘 잘해 뭘 잘하냐고 당장말해 작가님,True,False,True,False,True,True,True,False,True,False
20,28125,703839,35,9.99,19056,아니 여기는 무슨 다 예쁘고 잘생긴 거지??? 봐봐 가을이랑 시호 혜성이 단아 견우 태호 다 잘생기고 예뻐 너무 비현실적이야,ㅋㅋㅋㅋ단아 존옠ㅋ,단아 너무 귀엽다 ㅋㅋㅋ 견우한테 시호랑 다같이 만나도 되니깐 썸 타재 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"다음화에 단아가 혜성이 보고 또 실물대박!! 했다가 견우가 질투할 각
은 희망사항ㅎ",갹 견우넘귀엽다진짜,와 시호가 너무 화려하게 생겨서 혜성이의 잘생김이 묻ㅎㅕㅆ구나,샤이걸 너무 귀여우신데,신캐 언급이 없네요..들고 있던 선물은 혜성이 짝사랑해서 주려고 따라다니는 거 같은데,ㅋㅋㅋㅋ귀여운것들 ㅋㅋㅋㅋㅋㅋㅋㅋ,단아 되게 금사빠일듯 ㅋㅋㅋㅋㅋㅋ 막 혜성이 경기하는거 보고 반한는거아냨ㅋㅋㅋㅋ 오오 그럼 견우 질투하는거 나오나여~~~ 꺄 그 시크한 사람이 질투하면 개 심쿰❤️,True,False,True,True,True,True,True,False,True,True
21,12403,710760,26,9.99,27629,도요한 여자한테 인기도 많고 잘생기고 돈도 많고 쌈도 잘하고 다정이만 바라보는 싸이코인데 결론은 간지,왜 아무도 물건도 아닌데 실례라고 말하는 다정이는 칭찬 안해주나요 ...,학교 양아치따위가 비빌수 있는 수준이 아니야 얘들아 ㅋㅋㅋㅋㅋ 쟤는 살인마 사냥꾼이라고 ㅋㅋㅋㅋ,"다정이랑 요한이 둘이 부부되서 부부싸움하면 볼만하겠다ㅋㅋㅋㅋㅋ
서로 팩트로 조지는 사이ㅋㅋㅋㅋㅋㅋㅋ",다정이나 요한이나 상대가 누구든지간에 거침없이 말하는건 똑닮았네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,서지아는 아마 금수저인듯 하네요. 가진다는 표현도 못 가져본게 없어서 그런거고,베댓님.. 다정이랑 요한이가 부부가 되서 부부싸움을 할 수 있을거라고 생각해요...? 요한이는 다정이가 하는 말이라면 다 들을텐데...ㅋㅋㅋㅋ? 다정이한테는 찍소리도 못하고 살텐데ㅎㅎㅎ,"도요한특)씹상남자 누가 몇명이서 다구리 치러와도
                웃으면서 상대해준다",한태운이 안 비비는 이유가 있지,부부된다치면 도요한이랑 부부가아닌 종속관계아님?ㅋㅋㅋ,True,False,False,True,True,True,True,False,False,False
22,24493,650305,93,9.99,29523,무케에게 오늘도 심장 폭격을 당했다..,빠르하고 무케 나중에 말싸움 많이할듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,먹은거 얘기하지 마 설명하지마 ㅋㅋ 무케 아비사 졸귀들,"난조
고대 중국에서 신성한 새로 여겨진 봉황(鳳凰)의 일종. 봉황과 똑같은 모습으로 몸도 다섯가지 색깔로 꾸며져 있지만, 전체적으로 푸른색이 깃들어 있는 것을 난조라고 부른다. 중국 변경에 많이 살고 있다는데, 평화로운 시대에만 나타난다고 한다. 난조의 알에는 특별한 양분이 포함되어 있는데, 『산해경』에는 중국 남방에 있었다고 전해지는 우민국(羽民國)의 사람들은 난조의 알을 식용으로 사용해서 모두 신선처럼 건강하고 장수를 누렸다고 씌어 있다.

네이버 환상동물백과",난조 옆 시녀들 엉덩이 보여요....힣,무케를 평창마스코트로~~~~~~~~~,자기하고싶은 말만 하는 무켘ㅋㅋㅋㅋㅋㅋㅋ  아무것도 모른다는 순수한 표정 죨귀탱이네용ㅋㅋㅋ,먹은거얘기하지마! 넌 설명하지마! ㅋ ㅋ 무케랑 아비사 앞으로 환상콤비가될듯,무캐 망낭이 발 잘린거 먹었데ㅋㅋㅋㅋ 먹지마 지지야 지지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,가우리에게 은혜 갚는 빠르 ㅎ,False,True,False,True,True,True,False,False,False,True
23,9349,710750,30,9.99,22449,저 악마가 2호구나.. 내용이 더더 재밌어지는거같아요....ㅠㅠㅠ,천사가 말한 인연이 준원선배 맞는 거 같아요 집이 텅텅 빈 것도 한나한테 자취방이야기 했었잖아요 모든게 들어맞는거같은데!..,난 왜 저 2호선배가 한나 그 친구같지.. 준원이랑 이어주려고 하던 친구.. 화장품이랑 옷 쇼핑도 같이 한 단발머리 친구.. 왠지 평소에 사람처럼 변해있는거 같은뎅,준원선배가 인연인건가.....??!,천사 남자버전 너무잘생겼어요.... .ㅠㅠㅜ,"준원선배는 천사가 신기한인연 이라고 햇으니 ..
악마가 진짜 인연이 아닐까요?",악마 2호가 윤한나 엄마다.,헐 2호가 그 갈색단발 한나친구라는거 갑자기소름;; 저번에 최근화에서 친구가 준원이한테 감좋다고 궁합잘본다고 천생연분이라한거 악마라서 알고있는거아님???? 과거인연이 진짜 준원이인거고???? 대박,전생 남자 구렛나루 보니까 회색인데요?!?!?!?!!?!?,준원이는 어렸을때 악마2호한테 엄마를 잃은 남자아이일것같다. 고아원에 가서 지금은 입양되서 살고 있는 것 같고.. 그래서 신기한 인연이라고 하는것같음. 그리고 악마2호는 한나엄마 아니면 선미언니일것같다. 저번에 악마가 눈색깔은 감출수가 없다고 했었지. 유일하게 이 만화에서 눈색깔이 나오지 않은 사람은 이 두명밖에 없다. ,True,True,True,True,False,True,True,False,False,True
24,2020,720121,299,9.99,9211,"이번화로 인호가 그날 홍설을 부른건 유정에게 복수하려는것이 아니라 홍설에게 사실을 알리고 선택권을 주기 위함이였다는것을 볼 수 있다
그만큼 홍설을 아끼고 위한다. 그나저나 인호의 머리카락은 m자 탈모를 걱정해야할 것 같다. 
개인적으로 거기까지라고 말할때 개 슬퍼",역대급 서브남주의 역대급 퇴장.,인호한테 눈물나던 순간,하고싶었던 말은 너랑 있어서 좋았다 가아니라 너가 좋아서 모든게 좋았었다 일텐데,인호가 역대 서브남주 중에 최고다 ㅠㅠ ,인호 진짜 제일 인간적이고 멋진 캐릭터... 쉽게 할 수 없는걸 하는 사람,인호 곁엔 아무도 없잖아..........,와중에 설이 촉 다시한번 감탄하고 갑니다 떠나는걸 어떻게 직감했지..??,한번 대학생처럼 놀아보고 싶었어ㅠㅠㅠㅠ 아 눈물난다,최애 인호 떠나던화라 아직도 기억에 남아있네 항상 행복하길 ㅠㅠㅠㅠㅠㅠㅠㅠ,True,False,True,True,True,False,False,True,True,True
25,21979,725586,35,9.99,13880,막짤처럼 구조자 더 없는줄 알고 나왔다가 피해자 나왔다고 하면 얼마나 정신적으로 힘드실까... ,뭔가 젤먼저 눈치챌거같은 아저씨다,분량은 짧은데 엄청나게 많은 내용이 들어있다.. 와 개멋짐,소방경이 빡세게 훈련시키는만큼 뒤를 봐주네,"센터장님이 호수를 커버해주네요..
센터장님도 과거에 모든 인원을 구조한 줄 알고 안심하다가 한명을 구하지 못해서 힘들어 했던 경험이 있었던 것 같네요. 소방일을 오래 하신 분들이라면 누구나 갖고 있는 죄책감..","센터장님도 마음속으로 호수에게 고마워하고있네.
그래서 커버 쳐주는거고.

센터가서는 호수 혼내겠지.",센터장님 멋지십니다...!!!,"1초의 백두진 센터장님
미생의 오상식 차장님
정치에 관심이 없고 일을 더욱 우선시하며, 위험한 일을 도맡는 등, 일적인 면에서는 존경스럽고 멋있는 직장상사이나(센터장의 신분으로 현장에서 부상당했다는 이야기가 있었죠.), 반대로 생각하면
일적인 면에서는 멋있지만, 정지에 관심이 없고 상사와 자주 티격태격하다 미운털이 박히는 안타까운 직장상사죠.

이 세상에 전자와 같이 생각하는 사람들이 많았음 하는 바람이네요. 더할 나위 없이 멋있고, 겉으로가 아닌 가슴으로 진심을 다해 존경하고 싶은 사람들인데 말이죠.",와...역시 위가 맑으면 아래도 맑은건 진짠가부당,결과는 좋았다만 지휘계통 무시한거니 벌은 받아야지만 아마 근신 이런걸로 받고 끝날듯,False,False,True,True,True,True,True,True,True,True
26,9350,710750,31,9.99,21885,학 공주님 안기로 들려오는 잘생긴 악마랑 들고오는 존잘 천사 ㄷㄷ..,4호 찌통표정 뭐에요 ㅠㅠㅠㅠㅠㅠㅠ2호랑 막 그런사이였나 ㅠㅠ짝사랑..? 아니 악마는 그런거 못느낀다며 ㅠㅠ 왜그런표정 지어 ㅠㅠ,공주의 키스를 받으면 깨어날 수 있습니다,역시 악마의 농땡이는 몇천년인가 ㅋㅋㅋㅋ,아 미쳤다 오늘 여러모로 레전드입니다 예를들어 장발을 한 사호의 모습이라던가 선배한테 귀여움받는 사호라던가 고대로 당하고 천사에게 공주님안기 당한거요...........,여짓것 윤한나를 괴롭히고 그 괴롭힘으로인한 계약을 따낼라고하던게 2호... 그래서 4호플러스천사 vs 2호 대립각 성립완료... 과연 대단한 스토리와 작화이시다...,4호한텐 미안하지만 쓰러진 모습도 섹시하네,냥이 뒷태 수컷이었어,그래서..? 4호가 한나의 '연인'이라고요? 어머.. 이 예쁜언니들이.... 난 이결혼 찬성일세,4호랑 천사랑 한편 먹을것같다 ㄷㄷ,True,False,True,True,True,True,True,True,True,True
27,17073,670144,67,9.99,29750,"와... 자기 잘못을 올바르게 인정하니 비로소 바를 정자가
새겨지네요. 몇년간 진실을 바라보지 못해 새기지 못한 각인이... '화살은 절대 스스로를 겨냥하는 법이 없으니까' 역시 명대사입니다. 이번화는 밀도가 높네요.",이런 퀄리티를 여태껏 숨기신고야..?,랑또님 그동안 약쟁이라고 해서 죄송해여●˚ω˚●,하단에 보너스 만화가 오디..?,그러니까 랑또님은 이제부터 멋진 약쟁이야!,와..활로 맞추려던게 그냥 과녁표가 아니라 바를 정자야 근데 자기쪽에 그 과녁표가 있어. 그리고 자기 자신을 쏘니까(자기잘못을 인정하니까) 바를 정자를 맞추게 되는거고 내용도 알찬데 연출력도 알차다,보너스만화 스토어 들어가시면 있어요!,진짜 개인적으로 지금 연재중인 네이버 웹툰 전체에서도 이런 명작 드물다고 생각함 특히 신의탑이나 헬퍼 고수 같은 다른 명작과는 또 다른 장르와 방식으로 이렇게 심오한 내용과 (심오하지만 그걸 진지하지 않게 풀어내는 방식도 너무 좋고) 이렇게 많은 명대사를 담고있는 웹툰이 하나라도 있는게 너무너무 좋음.. 그런거치고 순위가 낮은게 이해가 안가지만 뭐 마치 뜨기전 혁오처럼 알 사람은 다 알고 인정하는 웹툰..! 진짜 가담항설 개명작,펜에 바를 정자를 써도 모두 정답을 맞출 수는 없습니다. 각인받은 펜을 쓴 사람도 바른 자리가 어딘지 알고 있어야 하기 때문이죠. 즉 답을 모르면 말짱 도루묵... 마킹 실수는 없겠네요.. ㅋ..ㅋㅋㅋㅠㅠㅋㅋㅋㅋㅋ,"화살 꽂히는 장면보면서 대단한게 첫번째 화살은 바를정자 근처에 꽂히고
두번째 화살은 좀 더 멀리, 세번째 화살은 더 멀리
그 후에는 아예 상관없는곳에 꽂힘
아마 진실로부터 점점 고개를 돌리는 걸 묘사한 듯한데 이런 세세한 묘사 너무 좋네요 ㅠㅠ",False,True,False,True,True,True,True,True,False,True
28,13194,720121,145,9.99,12976,이거 베댓이 모든 면접에 강한 유정 이었던거 같은데ㅋㅋㅋㅋㅋ,설이애비 설이 그냥 내놓은자식 취급하더니 이제와서 애비노릇하려고하네 ㄹㅇ 꼴볼견...,꼬투리 잡기에 너무 완벽한 사윗감,설이애비 나대지말고 집에 가서 자라,솔직히 여자입장에서는 문제를 해결해주려는것보단 공감하고 같이 화내주는게 더 좋지않음? 난 설이가 손민수 얘기 꺼냈을때 인호랑 얘기할때가 더 시원시원하고 할말 다하고 표정도 편해보이는거같다 ,설이 안전을 신경 안쓰는게 아니라 정이가 보스몹이라 이미 모든 판을 짜놨기 때문인거임ㅋㅋㅋㅋㅋㅋㅋㅋ인호야 정이를 그리모르냐ㅠ,베뎃님 백인호는 이미 누나가 (착각하고)유정여친 보이자마자 그자리에서 바로 조진걸 봤으니 저런반응은 당연하죠.. 유정도 그자리에 있었으면 분명 다르게 반응했을듯,유정이 잘못한게 백인하는 손민수를 유정여친으로알자마자 가서 죠졌습니당 유정생각보다 백인하는 더 제정신이아닌거죠,설이개비가 여기서 제일 발암캐임,정이 진심 면접 프리패스상임 존나 신뢰가게 생김..,True,False,True,True,False,False,True,False,False,True
29,13310,720121,261,9.99,10231,악 나 이장면 진짜 몇년동안 진짜 완전 기억하고 잊지도 않고 사랑했던 장면이야,나랑 같다고 생각해서 혼자 친밀감 느꼈다가 아니라는 걸 알고 혼자 실망하고... 정이랑 설이랑 서로 같은 마음인데도 각자 소외된 느낌을 받다가 우연한 '틈'을 놓치지 않는 한쪽의 행동력으로 인연이 되어가는 게 인상적이네요ㅠㅠ 너네 쌍방덕질이야... 파워 쌍방럽이라고!!!!!,"진짜 설이가 불쌍해서 눈물난다., 내가 다 속사",이 화 설이는 너무 불쌍해,우산 탁 줄때 개슬펐네ㅠㅠㅠ진짜 눈물나와 뭔가 짠내나고..,하필 그날 설이 돈이 다떨어졌고 유정이랑 은택이가 비슷한 옷을 입고있었고....둘은 진짜 운명이었나보네,두근두근하지? 완전 설레지?? 콩닥콩닥 하지? 일도 잘하고 개멋진데 와중에 귀엽고 안쓰럽고 착한 설이가 약한 모습도 보여주니까 완전 두근두근하지? 반했지 짜식아???,다른 사람들은 다 불투명한 말풍선에 회색 글씨인데 설이 말만 선명하고 굵은 글씨에... 나중엔 아예 다른 사람들 말풍선은 여백이기까지 함... 사랑함...,"정아 입덕부정기 너무 길었다 그지??
그 수많은 사람들의 웅성거림속에서 설이 목소리만 또렷히 듣는 거 봐
","설이가 ""사람이 참 이상해""했을때 유정한테 이상하다 하는줄 알고 흠칫했다가 자기가 이상하다고 하니까 눈빛돌아오는거 보소... 디테일오져",True,False,True,False,False,False,True,False,False,False
